date,jackpot,winners
2024-07-02,49500000.0,0
2024-07-05,49500000.0,0
2024-07-07,49500000.0,0
2024-07-09,49500000.0,0
2024-07-12,49500000.0,0
2024-07-14,49500000.0,0
2024-07-16,49500000.0,0
2024-07-19,49500000.0,0
2024-07-21,49500000.0,0
2024-07-23,49500000.0,0
2024-07-26,52695800.4,0
2024-07-28,56523159.8,0
2024-07-30,60040125.4,0
2024-08-02,64285648.6,0
2024-08-04,68493966.4,0
2024-08-06,72388025.6,0
2024-08-09,77302034.0,0
2024-08-11,81879780.4,0
2024-08-13,85994367.0,0
2024-08-16,91221113.4,0
2024-08-18,96264094.0,0
2024-08-20,101042256.8,0
2024-08-23,107123131.6,0
2024-08-25,112627399.6,0
2024-08-27,118007420.4,0
2024-08-30,124387966.0,0
2024-09-01,130468867.2,0
2024-09-03,135966376.8,0
2024-09-06,142668861.6,0
2024-09-08,148974356.4,0
2024-09-10,155046536.8,0
2024-09-13,161905419.6,0
2024-09-15,168722286.8,0
2024-09-17,175133931.6,0
2024-09-20,182375680.4,0
2024-09-22,189422782.0,0
2024-09-24,195999171.6,0
2024-09-27,203862165.2,0
2024-09-29,211813673.6,0
2024-10-01,219571208.0,0
2024-10-04,228127654.8,0
2024-10-06,236636810.4,0
2024-10-08,244874068.0,0
2024-10-11,254515656.0,0
2024-10-13,263618490.4,0
2024-10-15,272246771.6,0
2024-10-18,282500496.4,0
2024-10-20,292063826.0,0
2024-10-22,300921452.8,0
2024-10-25,311001923.2,0
2024-10-27,321384493.2,1
2024-10-29,90000000.0,0
2024-11-01,93646473.0,0
2024-11-03,98071602.0,0
2024-11-05,101900031.6,0
2024-11-08,106832642.8,0
2024-11-10,111695351.2,0
2024-11-12,115983208.4,0
2024-11-15,122677993.2,0
2024-11-17,128756395.2,0
2024-11-19,135367602.0,0
2024-11-22,143013966.0,0
2024-11-24,150367501.2,0
2024-11-26,157279773.6,0
2024-11-29,165219542.8,0
2024-12-01,172887242.4,0
2024-12-03,180441043.6,0
2024-12-06,189217939.2,0
2024-12-08,197188438.0,0
2024-12-10,204948537.6,0
2024-12-13,214147155.6,0
2024-12-15,222828140.0,0
2024-12-17,231449016.0,0
2024-12-20,241473228.0,0
2024-12-22,251299365.2,0
2024-12-24,259406932.8,0
2024-12-27,270763112.8,0
2024-12-29,281445485.6,0
2024-12-31,290664568.0,0
